,dsc,prec,rec,th_jacc
0,0.9608919953403229,0.9268057784911717,0.997581202487906,0.924727738629084
1,0.9427592447008915,0.9138461538461539,0.973561669015379,0.8917167068859083
2,0.8700380641653073,0.9421265141318977,0.8081974310867369,0.7699711260827719
3,0.9656290531776913,0.9879901798155398,0.9442577208446953,0.9335423197492163
4,0.9684590248415924,0.981250296672521,0.9559969477651629,0.9388468787610419
5,0.9871911859136842,0.9823110034974442,0.9921201005366483,0.9747063534436733
6,0.9548522468963105,0.9611377076879752,0.9486484608435828,0.9136050324566687
7,0.9757827501077628,0.9552324689274206,0.997236684020825,0.952710716608639
8,0.9842140549765344,0.9741207697412076,0.9945186918765782,0.9689187567502701
9,0.7043325820185324,0.9480852211434736,0.5602836879432624,0.0
10,0.824574621711559,0.9386748624115503,0.7352068521524939,0.7015116713850755
11,0.9056587766183083,0.8365987460815048,0.987146291843906,0.8275835336072563
12,0.9801462367802207,0.9656648013572026,0.9950686218233054,0.9610654704903987
13,0.9608623192301489,0.9301587301587302,0.9936620892867071,0.9246727714832635
14,0.935969722715687,0.8811809191390343,0.9980233898863449,0.8796457607433217
15,0.9550581380872942,0.9147231363571326,0.9991143988330903,0.9139820815859703
16,0.9167214452478636,0.8485198162096385,0.9968450370954622,0.8462472013559038
17,0.941573678613029,0.8947064485081809,0.9936224035343998,0.8895977543143322
18,0.9282118899358055,0.9448994787788533,0.9121035011065085,0.8660404805948169
19,0.9754204793693955,0.9899534883720931,0.961308000361326,0.9520202773222007
