,dsc,prec,rec,th_jacc
0,0.9602538837560464,0.9962296213690192,0.9267858907222607,0.9235464973169891
1,0.9458978917957835,0.9548717948717949,0.9370910920986412,0.8973493975903615
2,0.9748093135287034,0.9801705434179323,0.969506413135699,0.9508565834557025
3,0.9742709018827344,0.9603822542877033,0.9885671476499137,0.9498325665821675
4,0.9734078931488112,0.9951468289874147,0.9525984251968503,0.9481934320871541
5,0.8764659528113846,0.7805696986376772,0.9992249154453213,0.7800973677696179
6,0.9321354083106048,1.0,0.8728966346153846,0.8728966346153846
7,0.9351079954528231,0.997171431457723,0.8803174886292696,0.878124721999822
8,0.9597470509546394,0.9260736916216851,0.9959616355376073,0.922609305588029
9,0.9288458801764622,0.8721272047033671,0.993455098934551,0.8671449448651521
10,0.8498924731182795,0.9934640522875817,0.7425779782036829,0.7389678384442783
11,0.9485765223689342,0.9201751067394477,0.9787870077608508,0.9021831284442561
12,0.972911787665886,0.9617996604414262,0.9842836834623282,0.9472524131640951
13,0.9525655104106109,0.9131439894319683,0.99554435393132,0.9094272910414012
14,0.8587253295888915,0.7958357432041643,0.9324072505505675,0.7524265208475734
15,0.9726822449785772,0.984862470001846,0.9607996158002161,0.9468173213440606
16,0.8691638217050536,0.9984533804684048,0.769518944231588,0.7686027723445871
17,0.9559358577011184,0.9885730211817169,0.9253848160709627,0.9155911202891068
18,0.8564852519386708,0.773224218400358,0.9598412698412698,0.7489936211060878
19,0.8847048808172531,0.7936916066291592,0.9992948491938844,0.7932473348090476
20,0.8752829203180315,0.948911538945514,0.8122576475657044,0.7782249742002064
21,0.9705471574104502,0.9500201045436268,0.9919808548156857,0.9427796177327321
22,0.6740837696335078,0.5357142857142857,0.9088235294117647,0.0
23,0.7207754063050714,0.8105549031121551,0.6489011634739688,0.0
24,0.9007554050533993,0.9891304347826086,0.8268770923003348,0.819431279620853
25,0.918867248177799,0.8587381351200447,0.9880508801233457,0.8499115826702034
26,0.9525862068965517,0.9094650205761317,1.0,0.9094650205761317
27,0.9684836471754212,0.9878689850384149,0.9498444790046656,0.9388931591083781
28,0.962204168138467,0.9927113702623906,0.9335161069225497,0.9271613342409802
29,0.9296028880866426,0.8684654300168634,1.0,0.8684654300168634
30,0.8952654232424677,1.0,0.8103896103896104,0.8103896103896104
31,0.9495869162030012,0.9936485532815809,0.9092670326122053,0.9040128410914928
32,0.6416017797552837,0.4723996723996724,0.9996533795493934,0.0
33,0.8151291065583707,0.6909165639128648,0.9937924918711203,0.6879476161244117
34,0.9822390347484918,0.9899092970521542,0.9746867237866652,0.9650979633570067
35,0.9724544333287652,0.9988738738738738,0.94739652870494,0.9463857028540944
36,0.9053171641791045,0.9964065708418891,0.8294871794871795,0.8270132083510865
37,0.9724592707525214,0.9928712871287129,0.9528696313188901,0.9463948659871649
38,0.8805031446540881,0.7882882882882883,0.9971509971509972,0.7865168539325843
39,0.9596774193548387,0.9850993377483444,0.9355345911949685,0.9224806201550387
40,0.8935328156387731,0.8102332662715459,0.9959230049458628,0.8075547366139172
41,0.14713570841735754,0.07940986778458561,1.0,0.0
42,0.6224835006377905,0.4518882357677752,1.0,0.0
43,0.9566021627774616,0.9980700712589073,0.9184426229508197,0.9168144006545752
44,0.9386999317805282,0.9991701244813278,0.8851314096673406,0.8844811753902663
45,0.9526467253858899,0.9105356745943542,0.9988418165193539,0.9095753538717736
46,0.9342920902553931,1.0,0.8766868310842252,0.8766868310842252
47,0.9281850187480322,0.8678013273388996,0.9976004429951394,0.865993697591198
48,0.9085046842681591,0.8377113550765286,0.9923677165802813,0.8323486790770259
49,0.8857687640838967,0.7952688506730994,0.9995110024449878,0.7949595519601742
50,0.940436595306132,0.952167520394612,0.9289912077741787,0.8875699095872848
51,0.9104398516163222,0.8372319688109162,0.9976771196283392,0.835603112840467
52,0.9789142219387755,0.9975223395613323,0.9609876349976522,0.9586993012452668
53,0.9689636656524073,0.9977882630492481,0.9417577064922413,0.9397958475105895
54,0.8802131716618589,0.8650713564941618,0.8958945011196815,0.7860542287036633
55,0.701285472732088,0.5540462241679006,0.955107929637645,0.0
56,0.9721803361087437,0.9960146874440265,0.9494600247577581,0.9458666439870727
57,0.8218919556499175,1.0,0.697637164597517,0.697637164597517
58,0.9750497374514856,0.9843924925913731,0.9658826570173171,0.9513141984344173
59,0.9536370209689081,0.9113826082149372,1.0,0.9113826082149372
60,0.9791831691011058,0.9813909177516672,0.9769853313100657,0.9592153454590602
61,0.9324258476241375,0.9089237558225055,0.9571755897634492,0.8734061662593127
62,0.945167680769775,0.9950467394138021,0.9000505305709955,0.8960359514387283
63,0.8804699274755569,0.795340827107915,0.9860069244085401,0.7864638468265293
64,0.9224809653145732,0.8568474454768535,0.999003471775749,0.8561157024793389
65,0.9639634693167883,0.951890406997759,0.9763467170874578,0.9304338609383833
66,0.9208956457076758,0.8548288133513314,0.9980300154016978,0.8533888701724296
67,0.8631471785922048,1.0,0.7592426762184982,0.7592426762184982
68,0.951472260836598,0.9311155082859263,0.9727390180878553,0.907436422803423
69,0.9142620060159734,0.9050807080954533,0.9236314862939056,0.8420650387863503
70,0.9583504373361963,0.9856456222395428,0.9325262705094328,0.9200315266157391
71,0.961623133218302,0.9925079832964874,0.9326024235429891,0.9260829704331882
72,0.7115432768550205,0.943344030098484,0.5711892797319933,0.0
73,0.9124797406807131,0.9946996466431095,0.842814371257485,0.8390461997019374
74,0.8190954773869347,1.0,0.6936170212765957,0.6936170212765957
75,0.9446507515473033,0.9567475597743351,0.9328560202567013,0.8951072386058981
76,0.9399350980672286,0.8992814184175584,0.9844384592364585,0.8866769349249134
77,0.9614680019540791,0.9424757572129774,0.9812414308862022,0.925795260774975
78,0.9749752452966064,0.9646992458880114,0.9854725221399976,0.9511723895670502
79,0.9859669292936124,0.9819492153296963,0.9900176558468016,0.9723222622382286
80,0.9557587376493143,0.9911301422235815,0.9228250035597323,0.9152662053382291
81,0.9371408258783104,0.9767212102500772,0.9006433980527245,0.881716833890747
82,0.9775314305130819,0.979653513812625,0.9754185208730664,0.9560503468616293
83,0.982126747857465,0.995769736466015,0.9688525501974525,0.9648811831828505
84,0.9343256099432254,0.8819524913093859,0.9933115823817292,0.8767458603311735
85,0.9339324934992805,0.9186034962256655,0.9497817715019256,0.8760538031637776
86,0.9807254046119974,0.9922619978114742,0.9694539900725467,0.9621797786872821
87,0.9400466648641612,0.8874959819993571,0.9992123302252309,0.88687551961303
88,0.9730710527158425,0.9618501012829169,0.9845569018769303,0.9475544099611283
89,0.9286437712917779,0.8667927122722585,1.0,0.8667927122722585
90,0.976053206351705,0.9731235531839761,0.9790005526170364,0.9532264883354472
91,0.9793526238352134,0.9618052210769675,0.9975522030172844,0.9595406275527365
92,0.9728335980527651,0.9994490124607951,0.9475989551938919,0.9471041850751064
93,0.9709689349112426,0.9795118918078657,0.9625737068833827,0.9435759209344114
94,0.976852629026542,0.9669152942914113,0.9869963438995891,0.9547526160352937
95,0.9669201869330156,0.9832277301528141,0.9511447629349198,0.9359588433563952
96,0.9749430523917996,0.9594541910331384,0.9909402053553453,0.9511111111111111
97,0.9803921568627451,0.9958491115642295,0.9654076950229439,0.9615384615384616
98,0.8824718452209067,0.7896640826873385,1.0,0.7896640826873385
99,0.9334720619746167,0.8810477598008711,0.9925297932001402,0.8752438906597122
100,0.8374425592082008,0.7203451028087112,1.0,0.7203451028087112
101,0.9446483334171233,0.9274432379072063,0.9625038418194857,0.8951028963414634
102,0.9601264531919234,0.9247618112169728,0.9983034672887287,0.9233107776797097
103,0.9716029723991507,0.9585651633174053,0.9850003363153292,0.9447741935483871
104,0.9180307742674743,0.8658715454685811,0.9768768507228706,0.8484814100382011
105,0.9523376259798432,0.9110813525276197,0.9975075141118687,0.9090119580466297
106,0.9524961513085551,0.963729417000445,0.9415217391304348,0.9093008608020156
107,0.9335637149028078,0.8754050550874919,1.0,0.8754050550874919
108,0.9618120062301788,0.9583052875626356,0.9653444833691189,0.9264333743040994
109,0.9672258340690799,0.9716712358221792,0.9628209225524662,0.936531785917828
110,0.9322404603656594,0.8796233219795632,0.9915529858162435,0.8730809004852438
111,0.8914891384195613,0.9988242210464433,0.8049843646356486,0.8042222853356055
112,0.8713119899560577,0.7719688542825361,1.0,0.7719688542825361
113,0.965816108339273,0.9380815241470979,0.9952406134320465,0.9338920438881844
114,0.9143578697170022,0.8425735797399042,0.9995128288405326,0.8422276956759716
115,0.9499657299520219,0.910245183887916,0.9933110367892977,0.9046997389033943
116,0.923209140083919,0.8576930302461018,0.9995621237000547,0.8573708920187794
117,0.9490448749943282,0.9038112522686026,0.9990447076805502,0.9030308263535101
118,0.971158433447543,0.9892207103728574,0.9537439304881166,0.9439339010201501
119,0.8489155793657651,0.7382678940447116,0.9985770188545002,0.7374920241714522
120,0.9003008165019338,0.8211660950514453,0.9963143502556177,0.8186791715513873
121,0.9778159523739004,0.9907568573314927,0.9652087475149106,0.9565948076031525
122,0.9469751941734527,0.9000255427841635,0.9990926619031416,0.8992904905313664
123,0.9285855588526212,0.9005275779376499,0.9584481878509443,0.8666912850812407
124,0.9794202038191353,0.9666520189443875,0.9925302050433649,0.9596703829374698
125,0.9235735735735736,0.8858644775689494,0.9646357719752215,0.8579997210210629
126,0.9105472010308524,0.9221187496292781,0.8992624728850326,0.8357839843014973
127,0.9661638114719168,0.9400707651481646,0.9937467126409911,0.9345424567188788
128,0.8913746953777316,0.9998655612816492,0.8041229682488197,0.804036036036036
129,0.9515712261398683,0.94067237969677,0.9627255861022095,0.9076164732071872
130,0.9668031974631697,0.9913293818797629,0.9434613029042969,0.9357396336200007
131,0.9546861806923727,0.9380530973451328,0.971919770773639,0.9133010231556273
132,0.982817689672307,0.97302055823106,0.9928141181443517,0.9662158687715329
133,0.8323378839590444,0.7128242601388382,1.0,0.7128242601388382
134,0.9500423370025403,0.9073999191265669,0.9968902709906708,0.9048387096774193
135,0.9187469407733725,0.997078353253652,0.8518266394372589,0.8497057492077863
136,0.8701790633608816,0.8215214564369311,0.9249633967789166,0.7701920146296861
137,0.8966484006626736,0.9982973893303064,0.8137867221836688,0.8126588126588127
138,0.9155405405405406,0.9850068150840527,0.8552268244575937,0.8442367601246106
139,0.8370004490345757,0.7196911196911197,1.0,0.7196911196911197
140,0.9055203340034019,0.8915956151035322,0.9198868991517436,0.827352359423566
141,0.9009971509971509,0.8198314970836034,1.0,0.8198314970836034
142,0.9004500724692959,0.8189260441237686,1.0,0.8189260441237686
143,0.8882059162504802,0.806136680613668,0.9888793840889649,0.7988942639944713
144,0.9109007040543822,0.8916349809885932,0.9310173697270472,0.8363798484172983
